acct_id,agent_id,div_code,division,curr_meter_read_remark,prev_meter_read_remark,prev_bill_basis
2706411842,FGLTD01258,DIV475932,RDF ,OK,MU,
2706675000,PUFGL00374,DIV435722,RDF ,RDF,ASS,
2706767000,FGLTD01182,DIV475813,RDF ,RDF,ASS,
2707039114,FGLTD02918,DIV435733,RDF ,RDF,ASS,
2708216000,FGLTD03058,DIV475813,RDF ,RDF,ASS,
2708618000,PUFGL00761,DIV475812,RDF ,RDF,ASS,
2708718000,FGLTD03203,DIV475813,IDF ,IDF,ASS,
2708777039,PUFGL00979,DIV475612,RDF ,BR,MU,
2709324551,PUFGL01082,DIV475613,RDF ,OK,MU,
2709456000,PUFGL01209,DIV475935,RDF,RDF,ASS,
2710303627,PUFGL00203,DIV435731,RDF ,OK,CEIL,
2710446000,FGLTD02025,DIV475934,RDF ,RDF,ASS,
2710616000,FGLTD02918,DIV435733,RDF ,RDF,ASS,
2711498290,PUFGL00865,DIV475611,RDF ,OK,MU,
2712537000,PUFGL00278,DIV435723,RDF ,IDF,ASS,
2712827000,FGLTD01182,DIV475813,RDF ,RDF,ASS,
2714700600,PUFGL00474,DIV475932,RDF ,RDF,ASS,
2717077000,FGLTD03295,DIV475814,IDF ,IDF,ASS,
2717236000,FGLTD02657,DIV435731,RDF ,RDF,ASS,
2717596113,PUFGL01061,DIV475613,RDF ,P,PROV,
2718128681,PUFGL00850,DIV475814,RDF ,OK,MU,
2719326000,PUFGL00333,DIV435721,RDF ,OK,MU,
2719377000,PUFGL01116,DIV475614,RDF ,RDF,ASS,
2719656000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
2720065000,FGLTD02471,DIV475814,IDF,IDF,ASS,
2720096000,FGLTD02379,DIV475811,IDF ,IDF,ASS,
2720218000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2720867000,FGLTD02139,DIV475613,RDF ,RDF,ASS,
2721006000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
2721134108,PUFGL00251,DIV435733,RDF ,P,PROV,
2721897000,PUFGL01130,DIV475614,RDF,RDF,ASS,
2722076485,FGLTD01579,DIV475611,RDF ,OK,MU,
2722376000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
2723391865,FGLTD01770,DIV475814,RDF ,OK,MU,
2723656000,PUFGL00382,DIV435722,RDF ,BR,MU,
2727787000,PUFGL00848,DIV475814,RDF ,P,PROV,
2728836000,PUFGL00874,DIV475611,RDF ,P,PROV,
2729286000,PUFGL01038,DIV475613,RDF ,RDF,ASS,
2729687000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
2730408000,PUFGL01107,DIV475614,RDF ,RDF,ASS,
2730787000,FGLTD01770,DIV475814,IDF ,IDF,ASS,
2731376000,PUFGL00850,DIV475814,IDF ,IDF,ASS,
2731747000,FGLTD02308,DIV475814,IDF ,IDF,ASS,
2732185000,PUFGL00768,DIV475812,RDF ,RDF,ASS,
2733426000,FGLTD02445,DIV475935,RDF ,OK,MU,
2733436000,FGLTD02908,DIV435733,RDF ,RDF,ASS,
2733475000,FGLTD02400,DIV475935,RDF ,RDF,ASS,
2734267000,FGLTD02981,DIV435733,RDF ,RDF,ASS,
2734475000,PUFGL00687,DIV475811,IDF ,IDF,ASS,
2735116167,FGLTD02952,DIV475811,IDF ,IDF,ASS,
2735391920,PUFGL00875,DIV475611,RDF ,OK,MU,
2735447000,PUFGL00811,DIV475813,IDF ,IDF,ASS,
2736687000,PUFGL00262,DIV435733,RDF ,OK,MU,
2737022000,FGLTD01846,DIV435712,RDF ,P,PROV,
2737033547,FGLTD03364,DIV435722,RDF ,OK,MU,
2738697000,FGLTD03004,DIV475812,IDF,IDF,ASS,
2738718000,PUFGL00295,DIV435723,RDF ,RDF,ASS,
2739416000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
2739597000,PUFGL01151,DIV475614,RDF ,OK,MU,
2740017000,PUFGL01130,DIV475614,RDF ,OK,CEIL,
2740336000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
2740557000,FGLTD03438,DIV475811,IDF,IDF,ASS,
2740626000,FGLTD03239,DIV475812,IDF ,IDF,ASS,
2740640650,PUFGL00920,DIV475612,RDF ,OK,MU,
2741186000,FGLTD03393,DIV475814,IDF ,IDF,ASS,
2741366000,PUFGL00806,DIV475813,RDF,OK,MU,
2742096000,PUFGL00552,DIV475934,IDF ,IDF,ASS,
2742187000,FGLTD02588,DIV475932,IDF ,IDF,ASS,
2742236000,PUFGL00980,DIV475612,RDF ,RDF,ASS,
2743146000,FGLTD01671,DIV475814,IDF,IDF,ASS,
2744006274,FGLTD03292,DIV475814,IDF ,IDF,ASS,
2744108636,PUFGL01054,DIV475613,RDF ,RDF,ASS,
2744407000,FGLTD02379,DIV475811,IDF ,IDF,ASS,
2744716000,PUFGL00584,DIV475934,RDF ,OK,MU,
2745126000,PUFGL00159,DIV435731,RDF ,RDF,ASS,
2745737000,PUFGL00898,DIV475611,RDF ,OK,MU,
2746116000,PUFGL00745,DIV475812,IDF ,IDF,ASS,
2746946000,PUFGL00736,DIV475812,IDF ,IDF,ASS,
2747173896,PUFGL00453,DIV475931,RDF ,OK,MU,
2747174306,FGLTD03198,DIV475934,RDF ,RDF,ASS,
2747265000,PUFGL00731,DIV475812,RDF ,P,PROV,
2747677000,FGLTD03125,DIV475813,RDF ,IDF,ASS,
2748567000,FGLTD02299,DIV475812,RDF,RDF,ASS,
2748966000,PUFGL00830,DIV475813,RDF ,P,PROV,
2749467000,PUFGL01019,DIV475612,RDF ,OK,MU,
2749767000,FGLTD02864,DIV435731,RDF ,OK,MU,
2750975000,PUFGL00745,DIV475812,IDF ,IDF,ASS,
2751518000,PUFGL00782,DIV475812,IDF,IDF,ASS,
2751677798,PUFGL00830,DIV475813,RDF ,OK,MU,
2752905050,PUFGL00593,DIV475934,RDF ,RDF,ASS,
2752969945,PUFGL00875,DIV475611,RDF ,OK,MU,
2753406192,FGLTD02850,DIV475811,RDF ,P,PROV,
2753608000,PUFGL01135,DIV475614,RDF ,P,PROV,
2753877000,PUFGL00592,DIV475934,RDF ,RDF,ASS,
2753955000,PUFGL01010,DIV475612,RDF ,P,PROV,
2754076000,PUFGL00761,DIV475812,RDF ,OK,MU,
2754476000,PUFGL00888,DIV475611,RDF,RDF,ASS,
2755647000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
2755736692,FGLTD03004,DIV475812,IDF ,IDF,ASS,
2755966000,PUFGL00811,DIV475813,RDF ,RDF,ASS,
2756001420,PUFGL00845,DIV475814,IDF ,IDF,ASS,
2757046000,FGLTD03393,DIV475814,IDF ,IDF,ASS,
2757467000,PUFGL00997,DIV475612,RDF ,RDF,ASS,
2757567000,PUFGL01040,DIV475613,RDF ,RDF,ASS,
2757651346,FGLTD03071,DIV435733,IDF ,IDF,ASS,
2757867000,FGLTD02408,DIV475935,RDF ,RDF,ASS,
2758117284,PUFGL00833,DIV475813,RDF ,RDF,ASS,
2758266000,PUFGL00178,DIV435731,RDF ,P,PROV,
2758408000,FGLTD03090,DIV435733,RDF ,RDF,ASS,
2758796000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
2759667000,FGLTD03221,DIV475613,RDF ,P,PROV,
2760646000,FGLTD01582,DIV475613,RDF,RDF,ASS,
2760876721,FGLTD02414,DIV475614,RDF ,P,PROV,
2761146000,FGLTD03116,DIV475814,RDF ,RDF,ASS,
2761336000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
2761616000,FGLTD02983,DIV435733,RDF ,RDF,ASS,
2761926976,FGLTD03118,DIV475814,IDF ,IDF,ASS,
2762376000,PUFGL00848,DIV475814,IDF ,IDF,ASS,
2762968445,PUFGL01120,DIV475614,RDF ,OK,MU,
2763637000,PUFGL00853,DIV475814,IDF ,IDF,ASS,
2764418000,PUFGL01132,DIV475614,RDF ,OK,MU,
2764972421,PUFGL00623,DIV475935,RDF ,OK,MU,
2765118000,PUFGL00994,DIV475612,RDF ,OK,MU,
2766410495,FGLTD01536,DIV475934,RDF,RDF,ASS,
2767747000,FGLTD02737,DIV435733,RDF ,P,PROV,
2768093557,PUFGL00601,DIV475934,RDF ,RDF,ASS,
2768181409,PUFGL00815,DIV475813,RDF ,OK,MU,
2769616210,PUFGL00527,DIV475934,RDF ,RDF,ASS,
2770196000,PUFGL01034,DIV475613,RDF ,RDF,ASS,
2772457000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
2772837000,PUFGL01017,DIV475612,RDF ,OK,MU,
2773117000,FGLTD03125,DIV475813,RDF ,OK,MU,
2773418000,PUFGL00548,DIV475934,RDF ,RDF,ASS,
2774323739,FGLTD02540,DIV435731,RDF ,RDF,ASS,
2774386000,PUFGL00497,DIV475932,RDF ,OK,MU,
2774738676,FGLTD02587,DIV475611,RDF ,BR,MU,
2774877000,FGLTD01192,DIV475813,RDF,RDF,ASS,
2774897000,FGLTD03023,DIV475812,IDF ,IDF,ASS,
2774912391,PUFGL00363,DIV435722,RDF ,P,PROV,
2775173298,PUFGL00437,DIV435722,RDF ,RDF,ASS,
2775776000,PUFGL00530,DIV475934,RDF ,RDF,ASS,
2776426000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
2777787000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
2779026000,FGLTD01744,DIV475614,RDF ,RDF,ASS,
2779257000,FGLTD01557,DIV475932,RDF ,P,PROV,
2779282198,FGLTD01744,DIV475614,RDF ,RDF,ASS,
2779816000,FGLTD02356,DIV475614,RDF ,RDF,ASS,
2781133813,PUFGL00573,DIV475934,RDF ,OK,MU,
2781375000,PUFGL00676,DIV475811,IDF ,IDF,ASS,
2782150361,PUFGL01017,DIV475612,RDF ,OK,MU,
2782696000,FGLTD03351,DIV475932,RDF ,OK,MU,
2782877000,PUFGL00864,DIV475611,RDF ,OK,MU,
2784276000,FGLTD01883,DIV435721,RDF ,OK,MU,
2784586903,PUFGL00701,DIV475811,RDF ,OK,MU,
2784790857,PUFGL01063,DIV475613,RDF ,OK,MU,
2785956000,FGLTD03309,DIV475614,RDF ,OK,MU,
2786808000,PUFGL00768,DIV475812,RDF,OK,MU,
2786955000,PUFGL00180,DIV435731,RDF ,OK,MU,
2787319125,PUFGL00704,DIV475811,IDF ,IDF,ASS,
2787327000,PUFGL00251,DIV435733,IDF,IDF,ASS,
2787457000,FGLTD02658,DIV435731,RDF ,OK,MU,
2788376000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
2788408000,PUFGL01061,DIV475613,RDF ,P,PROV,
2788728718,FGLTD03155,DIV475613,RDF ,OK,MU,
2789507000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
2790216000,PUFGL01116,DIV475614,RDF ,P,PROV,
2791317000,PUFGL00862,DIV475611,RDF ,OK,MU,
2791377000,FGLTD03099,DIV475932,RDF ,OK,MU,
2791465000,FGLTD03344,DIV475813,RDF ,RDF,ASS,
2792146000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2793037000,PUFGL00687,DIV475811,IDF ,IDF,ASS,
2793385000,PUFGL00160,DIV435731,RDF,RDF,ASS,
2794208871,FGLTD01660,DIV475814,IDF ,IDF,ASS,
2795296000,PUFGL01155,DIV475931,RDF ,RDF,ASS,
2795976000,FGLTD03410,DIV475611,RDF ,P,PROV,
2796216000,PUFGL00811,DIV475813,IDF ,IDF,ASS,
2796556000,PUFGL00515,DIV475932,RDF ,P,PROV,
2797916000,PUFGL00760,DIV475812,IDF ,IDF,ASS,
2798518000,FGLTD02929,DIV475814,IDF,IDF,ASS,
2800850200,FGLTD03126,DIV475813,RDF ,P,PROV,
2800972949,FGLTD01882,DIV435721,RDF ,OK,MU,
2801557000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2803277000,PUFGL00250,DIV435733,RDF ,OK,MU,
2803547000,PUFGL00174,DIV435731,RDF ,RDF,ASS,
2803837000,FGLTD03033,DIV475935,RDF ,OK,MU,
2803975000,PUFGL00901,DIV475611,RDF ,RDF,ASS,
2804227000,PUFGL00845,DIV475814,IDF ,IDF,ASS,
2804307000,FGLTD01571,DIV475935,RDF ,IDF,ASS,
2804326000,PUFGL00587,DIV475934,RDF,RDF,ASS,
2804897000,FGLTD03001,DIV475613,RDF ,RDF,ASS,
2805019107,PUFGL00616,DIV475935,RDF ,OK,MU,
2806837000,FGLTD03290,DIV475814,IDF ,IDF,ASS,
2807457000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
2808385000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
2809675000,PUFGL00606,DIV475934,RDF ,RDF,ASS,
2809865000,PUFGL00257,DIV435733,IDF ,IDF,ASS,
2811818000,FGLTD03392,DIV475811,IDF ,IDF,ASS,
2812003914,FGLTD03294,DIV475814,IDF ,IDF,ASS,
2812037000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2812107000,PUFGL00739,DIV475812,RDF ,P,PROV,
2812126000,FGLTD03203,DIV475813,RDF ,RDF,ASS,
2812187000,PUFGL00530,DIV475934,RDF ,RDF,ASS,
2812326000,PUFGL00506,DIV475932,RDF ,RDF,ASS,
2812756000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
2812807000,PUFGL01018,DIV475612,RDF ,OK,MU,
2812839641,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2814207000,PUFGL00830,DIV475813,RDF ,OK,MU,
2816256000,FGLTD03148,DIV435722,RDF ,RDF,ASS,
2817027000,PUFGL00679,DIV475811,IDF ,IDF,ASS,
2817297000,PUFGL00203,DIV435731,RDF ,OK,MU,
2817307000,FGLTD01188,DIV475813,RDF ,RDF,ASS,
2817776000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
2819687172,FGLTD01551,DIV475935,RDF ,OK,MU,
2820286000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2820336000,PUFGL00971,DIV475612,IDF,IDF,ASS,
2820417000,FGLTD03115,DIV475814,IDF,IDF,ASS,
2820540406,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2822457000,FGLTD02929,DIV475814,IDF,IDF,ASS,
2822746000,PUFGL00704,DIV475811,IDF ,IDF,ASS,
2823012099,FGLTD01661,DIV475814,IDF ,IDF,ASS,
2824417000,PUFGL00850,DIV475814,IDF,IDF,ASS,
2824487000,FGLTD02849,DIV475811,IDF ,IDF,ASS,
2824925357,PUFGL00204,DIV435731,RDF ,P,PROV,
2825272577,PUFGL00261,DIV435733,RDF ,RDF,ASS,
2826386000,PUFGL00534,DIV475934,RDF ,RDF,ASS,
2826565000,PUFGL00835,DIV475813,RDF ,IDF,ASS,
2827576192,PUFGL00711,DIV475811,IDF ,IDF,ASS,
2827596000,PUFGL00835,DIV475813,RDF,RDF,ASS,
2828027000,PUFGL00192,DIV435731,RDF ,OK,MU,
2828737000,PUFGL00552,DIV475934,IDF,IDF,ASS,
2829057000,PUFGL01151,DIV475614,RDF ,RDF,ASS,
2830957000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
2832426000,PUFGL00853,DIV475814,IDF ,IDF,ASS,
2834708000,FGLTD01808,DIV475934,RDF ,OK,MU,
2835117000,FGLTD02408,DIV475935,RDF,IDF,ASS,
2835177000,PUFGL00639,DIV475935,RDF ,RDF,ASS,
2837708000,FGLTD02651,DIV475613,RDF ,RDF,ASS,
2837757000,PUFGL00761,DIV475812,RDF ,P,PROV,
2838217000,PUFGL00340,DIV435721,RDF ,RDF,ASS,
2838235562,FGLTD01182,DIV475813,RDF ,RDF,ASS,
2838567000,PUFGL00109,DIV435732,RDF ,OK,MU,
2839716000,PUFGL00257,DIV435733,IDF ,IDF,ASS,
2839867000,PUFGL00838,DIV475813,RDF ,RDF,ASS,
2840677000,FGLTD02139,DIV475613,RDF ,RDF,ASS,
2840956000,PUFGL00568,DIV475934,RDF ,RDF,ASS,
2841207000,FGLTD03116,DIV475814,IDF,IDF,ASS,
2841457000,PUFGL00843,DIV475814,IDF ,IDF,ASS,
2841777000,FGLTD01188,DIV475813,RDF ,RDF,ASS,
2842980204,FGLTD01876,DIV435714,RDF ,OK,MU,
2843135441,PUFGL00604,DIV475934,RDF ,BR,MU,
2843267000,FGLTD01191,DIV475813,RDF,RDF,ASS,
2844647000,FGLTD02606,DIV475814,IDF ,IDF,ASS,
2847317000,PUFGL00853,DIV475814,IDF ,IDF,ASS,
2847777000,PUFGL00199,DIV435731,RDF ,RDF,ASS,
2847875000,FGLTD02178,DIV475934,RDF ,BR,MU,
2848077000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
2848256365,FGLTD03351,DIV475932,RDF ,OK,MU,
2850377000,FGLTD02540,DIV435731,IDF ,IDF,ASS,
2851512000,FGLTD03029,DIV435713,RDF ,P,PROV,
2851775000,PUFGL00338,DIV435721,IDF ,IDF,ASS,
2851796000,PUFGL00572,DIV475934,RDF ,OK,MU,
2851865000,FGLTD03393,DIV475814,IDF ,IDF,ASS,
2852297705,PUFGL00893,DIV475611,RDF ,OK,MU,
2853213999,FGLTD02296,DIV475812,RDF ,BR,MU,
2853647000,FGLTD02408,DIV475935,RDF ,RDF,ASS,
2853877000,PUFGL00606,DIV475934,RDF ,RDF,ASS,
2855467000,PUFGL00338,DIV435721,IDF ,IDF,ASS,
2856186000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
2857175000,PUFGL00575,DIV475934,RDF,RDF,ASS,
2857317000,FGLTD03116,DIV475814,IDF,IDF,ASS,
2858276000,FGLTD01192,DIV475813,RDF ,OK,MU,
2858746000,PUFGL00538,DIV475934,RDF ,OK,MU,
2859557000,PUFGL00239,DIV435733,RDF ,RDF,ASS,
2859677000,FGLTD01770,DIV475814,RDF ,RDF,ASS,
2860597000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
2862165000,FGLTD02695,DIV475811,RDF ,BR,MU,
2862336000,PUFGL00423,DIV435722,RDF ,RDF,ASS,
2862657000,PUFGL00257,DIV435733,RDF,P,PROV,
2862996000,PUFGL01044,DIV475613,RDF ,OK,MU,
2863137000,PUFGL00760,DIV475812,RDF ,RDF,ASS,
2863647000,FGLTD03393,DIV475814,IDF ,IDF,ASS,
2863875000,PUFGL00507,DIV475932,RDF,RDF,ASS,
2864008000,FGLTD03310,DIV475613,RDF ,RDF,ASS,
2864485000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
2865037000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
2865392359,FGLTD02702,DIV435732,RDF ,OK,CEIL,
2865617000,FGLTD01276,DIV475614,RDF,RDF,ASS,
2866156000,PUFGL00896,DIV475611,RDF ,RDF,ASS,
2868480838,FGLTD01183,DIV475813,RDF,RDF,ASS,
2868586000,FGLTD02147,DIV475614,RDF ,RDF,ASS,
2868763653,FGLTD02580,DIV435713,RDF ,OK,MU,
2869807000,FGLTD01808,DIV475934,IDF ,IDF,ASS,
2873454000,PUFGL00710,DIV475811,RDF ,OK,MU,
2875426000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
2876387000,FGLTD02513,DIV475614,RDF ,P,PROV,
2876446000,PUFGL01095,DIV475614,RDF ,P,PROV,
2877385000,FGLTD01661,DIV475814,IDF ,IDF,ASS,
2878236000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
2878773695,FGLTD03004,DIV475812,IDF ,IDF,ASS,
2879075241,FGLTD01671,DIV475814,IDF,IDF,ASS,
2879605545,PUFGL00719,DIV475811,RDF ,P,PROV,
2879977914,PUFGL00844,DIV475814,IDF ,IDF,ASS,
2880257000,PUFGL00202,DIV435731,RDF ,RDF,ASS,
2880551835,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2881891193,FGLTD01509,DIV475935,RDF ,OK,MU,
2882876000,PUFGL01116,DIV475614,RDF ,RDF,ASS,
2882877000,PUFGL00886,DIV475611,RDF ,OK,MU,
2883506718,FGLTD02341,DIV475612,RDF ,OK,MU,
2883541425,FGLTD03294,DIV475814,IDF,IDF,ASS,
2885207763,PUFGL00844,DIV475814,IDF ,IDF,ASS,
2885297000,PUFGL00782,DIV475812,RDF,OK,MU,
2886076000,PUFGL00802,DIV475813,RDF ,IDF,ASS,
2886426000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
2886496000,PUFGL01038,DIV475613,RDF,RDF,ASS,
2886516068,FGLTD02197,DIV435731,RDF ,RDF,ASS,
2887696000,FGLTD03165,DIV435731,RDF ,OK,MU,
2889736000,FGLTD01630,DIV475812,RDF ,P,PROV,
2889945474,PUFGL00606,DIV475934,IDF ,IDF,ASS,
2890647000,PUFGL00837,DIV475813,RDF,OK,MU,
2890767000,PUFGL00811,DIV475813,RDF ,RDF,ASS,
2892326000,FGLTD03170,DIV435731,RDF ,OK,MU,
2893213704,PUFGL00617,DIV475935,RDF ,OK,MU,
2894236000,FGLTD03249,DIV475612,IDF,IDF,ASS,
2895786000,FGLTD01283,DIV475935,RDF ,RDF,ASS,
2896122267,FGLTD03290,DIV475814,IDF ,IDF,ASS,
2896866000,PUFGL00761,DIV475812,RDF ,OK,MU,
2898077000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
2899744680,PUFGL00607,DIV475934,RDF,RDF,ASS,
2900006000,FGLTD01671,DIV475814,RDF ,RDF,ASS,
2900997000,PUFGL00779,DIV475812,RDF ,OK,MU,
2901627000,PUFGL00997,DIV475612,RDF ,RDF,ASS,
2902086000,PUFGL00164,DIV435731,RDF,RDF,ASS,
2902557000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2903097645,FGLTD02929,DIV475814,IDF ,IDF,ASS,
2904316000,FGLTD02715,DIV475613,RDF ,OK,MU,
2905013120,FGLTD01625,DIV475812,RDF ,BR,MU,
2905766000,PUFGL01001,DIV475612,RDF ,P,PROV,
2905997000,PUFGL00607,DIV475934,IDF ,IDF,ASS,
2906416000,FGLTD01189,DIV475813,RDF ,OK,MU,
2908236000,FGLTD03294,DIV475814,IDF ,IDF,ASS,
2909185000,FGLTD03203,DIV475813,RDF ,OK,MU,
2909217000,PUFGL00583,DIV475934,RDF ,RDF,ASS,
2910218000,FGLTD03289,DIV475814,IDF,IDF,ASS,
2910577000,PUFGL01138,DIV475614,RDF ,OK,MU,
2912318000,FGLTD03371,DIV475811,IDF ,IDF,ASS,
2913756000,PUFGL00932,DIV475612,RDF ,RDF,ASS,
2914717000,FGLTD02944,DIV475812,RDF ,OK,MU,
2914746481,PUFGL00815,DIV475813,RDF ,RDF,ASS,
2914957000,FGLTD01180,DIV475813,IDF ,IDF,ASS,
2916507000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
2916716000,FGLTD01707,DIV475812,IDF ,OK,MU,
2920736000,PUFGL00848,DIV475814,IDF ,IDF,ASS,
2921181896,PUFGL00761,DIV475812,RDF ,P,PROV,
2921925828,PUFGL00251,DIV435733,RDF ,RDF,ASS,
2922946000,FGLTD03290,DIV475814,IDF ,IDF,ASS,
2923040865,PUFGL00525,DIV475934,RDF ,OK,MU,
2923847000,PUFGL00351,DIV435721,RDF ,OK,MU,
2923946000,FGLTD03289,DIV475814,IDF ,IDF,ASS,
2924174142,PUFGL00522,DIV475934,RDF ,OK,MU,
2924550138,PUFGL00992,DIV475612,RDF ,RDF,ASS,
2924616000,FGLTD03118,DIV475814,RDF ,RDF,ASS,
2925236000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
2925303524,PUFGL00761,DIV475812,IDF,IDF,ASS,
2925468250,PUFGL00259,DIV435733,RDF ,OK,MU,
2926275000,PUFGL00306,DIV435723,RDF ,P,PROV,
2926727000,FGLTD03122,DIV475813,RDF ,RDF,ASS,
2927009083,FGLTD02236,DIV435714,RDF ,RDF,ASS,
2928446000,PUFGL00971,DIV475612,RDF ,P,PROV,
2929256000,PUFGL00583,DIV475934,RDF ,OK,MU,
2929365000,FGLTD02356,DIV475614,RDF ,RDF,ASS,
2929618000,PUFGL00839,DIV475813,RDF ,RDF,ASS,
2930507000,PUFGL00336,DIV435721,RDF ,RDF,ASS,
2930607000,FGLTD02929,DIV475814,IDF ,IDF,ASS,
2931227000,PUFGL00843,DIV475814,IDF,IDF,ASS,
2931955000,FGLTD03118,DIV475814,IDF ,IDF,ASS,
2933057000,PUFGL00105,DIV435732,IDF ,IDF,ASS,
2933837000,FGLTD03116,DIV475814,IDF ,IDF,ASS,
2934517000,PUFGL00764,DIV475812,IDF ,IDF,ASS,
2934907000,PUFGL00893,DIV475611,RDF ,OK,MU,
2935076000,PUFGL01209,DIV475935,RDF ,P,PROV,
2935485000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2935617176,PUFGL00782,DIV475812,RDF ,P,PROV,
2936712970,PUFGL00491,DIV475932,RDF ,P,PROV,
2936877000,FGLTD03125,DIV475813,RDF ,RDF,ASS,
2936967000,PUFGL00577,DIV475934,RDF ,OK,MU,
2936997000,FGLTD01660,DIV475814,IDF ,IDF,ASS,
2937856000,FGLTD01177,DIV475812,RDF,P,PROV,
2938147000,PUFGL00790,DIV475812,RDF ,RDF,ASS,
2938731296,PUFGL01206,DIV475935,RDF ,BR,MU,
2939272027,PUFGL00830,DIV475813,RDF ,RDF,ASS,
2939687000,PUFGL00849,DIV475814,IDF ,IDF,ASS,
2939776999,FGLTD02881,DIV435731,RDF ,P,PROV,
2940363000,FGLTD03030,DIV475932,RDF ,RDF,ASS,
2940408000,PUFGL01124,DIV475614,RDF ,RDF,ASS,
2941443113,PUFGL00987,DIV475612,RDF ,OK,MU,
2941855709,PUFGL00103,DIV435732,RDF ,OK,MU,
2942087768,PUFGL00219,DIV435731,RDF ,P,PROV,
2942346000,PUFGL00474,DIV475932,RDF ,RDF,ASS,
2943097000,FGLTD02083,DIV475812,RDF ,OK,MU,
2943720916,PUFGL00784,DIV475812,RDF ,OK,MU,
2944897000,PUFGL00140,DIV435732,RDF ,RDF,ASS,
2946507000,PUFGL00848,DIV475814,IDF ,IDF,ASS,
2947097000,PUFGL00121,DIV435732,RDF ,BR,MU,
2948146000,PUFGL00539,DIV475934,RDF,RDF,ASS,
2950257000,FGLTD03125,DIV475813,RDF ,IDF,ASS,
2950407000,FGLTD02667,DIV475813,RDF ,RDF,ASS,
2950516000,FGLTD03013,DIV475811,IDF ,IDF,ASS,
2950736000,FGLTD03120,DIV475813,RDF ,RDF,ASS,
2950979544,PUFGL01088,DIV475614,RDF ,OK,MU,
2951387000,PUFGL00564,DIV475934,IDF ,IDF,ASS,
2951726000,FGLTD03348,DIV475932,RDF ,RDF,ASS,
2951827000,PUFGL00836,DIV475813,RDF ,IDF,ASS,
2954387000,FGLTD03393,DIV475814,IDF ,IDF,ASS,
2955308000,PUFGL00699,DIV475811,IDF,IDF,ASS,
2955588512,PUFGL00743,DIV475812,RDF ,RDF,ASS,
2956376000,PUFGL00844,DIV475814,IDF ,IDF,ASS,
2957666000,FGLTD01592,DIV475812,IDF ,IDF,ASS,
2957866000,FGLTD01624,DIV475812,RDF ,RDF,ASS,
2958189383,PUFGL00784,DIV475812,RDF ,OK,MU,
2958438152,PUFGL00252,DIV435733,RDF ,P,PROV,
2958446000,PUFGL00920,DIV475612,RDF ,RDF,ASS,
2958494620,PUFGL00498,DIV475932,RDF ,RDF,ASS,
2962647000,PUFGL00850,DIV475814,RDF ,RDF,ASS,
2962665000,FGLTD02957,DIV475932,RDF ,RDF,ASS,
2963260846,FGLTD03033,DIV475935,RDF ,OK,MU,
2963516000,PUFGL00179,DIV435731,RDF,RDF,ASS,
2963578408,PUFGL00706,DIV475811,IDF,IDF,ASS,
2964044173,PUFGL00602,DIV475934,RDF ,RDF,ASS,
2964787000,FGLTD02305,DIV475814,IDF ,IDF,ASS,
2966058450,FGLTD01661,DIV475814,RDF ,RDF,ASS,
2966337000,PUFGL00585,DIV475934,RDF ,RDF,ASS,
2966765000,FGLTD02471,DIV475814,IDF ,IDF,ASS,
2967323700,FGLTD03030,DIV475932,RDF ,RDF,ASS,
